|x|y|labels
0|5.646027088165283|17.218589782714844|Lebensmittelfarbe
1|-17.655757904052734|25.872438430786133|TL
2|-14.583126068115234|-18.147686004638672|(gehäuft)
3|2.5349559783935547|-17.30417251586914|Backpulver
4|-19.680999755859375|25.860870361328125|EL
5|-3.7607672214508057|-18.606237411499023|Speisestärke
6|-12.955836296081543|24.16990852355957|Dose(n)
7|11.6889066696167|12.136120796203613|(klein)
8|-10.76806640625|23.855777740478516|ja!
9|12.353325843811035|10.866354942321777|Sweet
10|9.772428512573242|13.914658546447754|Mais
11|-20.527263641357422|25.56859016418457|g
12|-10.066837310791016|-18.19699478149414|Rotkohl
13|-17.621883392333984|-18.381189346313477|Avocado
14|-16.524269104003906|25.403663635253906|etwas
15|-4.366292953491211|-18.11115074157715|Balsamico-Essig
16|-6.59237813949585|22.937246322631836|Abrieb
17|-5.0639190673828125|22.4739990234375|Limette
18|-20.30026626586914|25.66510581970215|einer
19|-13.286540031433105|24.621746063232422|Zitrone
20|-15.155991554260254|25.034624099731445|halben
21|16.686216354370117|0.7410862445831299|Bio-Orange
22|-18.670894622802734|26.033248901367188|und
23|-17.534086227416992|25.875839233398438|Saft
24|-9.554020881652832|23.502809524536133|unbehandelten
25|-20.123403549194336|25.72494888305664|von
26|-4.657131671905518|22.00772476196289|Bio-Zitrone
27|-7.962960720062256|-18.225290298461914|Barilla
28|-19.699058532714844|-18.230960845947266|Linguine
29|-18.54462432861328|25.502164840698242|ml
30|-1.1453546285629272|20.546770095825195|Aceto
31|-8.542628288269043|23.273256301879883|Balsamico
32|1.9701403379440308|19.27216339111328|di
33|6.222445011138916|16.387813568115234|Modena
34|-18.98660659790039|25.961437225341797|(z.
35|-18.050167083740234|26.02073860168457|B.
36|-20.223264694213867|25.6920108795166|REWE
37|-18.187347412109375|26.046754837036133|Feine
38|-5.679146766662598|21.92719268798828|Welt)
39|-11.19831657409668|23.76214027404785|Bio)
40|-17.82129669189453|25.291887283325195|(z.B.
41|-2.339906692504883|21.038875579833984|(nach
42|12.578516006469727|11.313399314880371|Belieben)
43|11.695712089538574|-11.991117477416992|Bergkäse
44|-7.888461112976074|23.104328155517578|Gouda
45|2.302671194076538|18.77740478515625|Ananas
46|-10.224602699279785|23.6965274810791|Scheibe(n)
47|-4.957302570343018|22.336570739746094|(aus
48|-18.571115493774414|25.50846290588379|der
49|12.750863075256348|9.961138725280762|Dose)
50|0.9542052745819092|19.631433486938477|kleine
51|-13.307608604431152|24.366601943969727|(oder
52|-18.093883514404297|25.340007781982422|Beste
53|-8.936620712280273|23.313840866088867|Wahl)
54|-11.564895629882812|23.78717803955078|Scheiben
55|-19.843090057373047|25.77863883972168|aus
56|1.8841562271118164|19.03287124633789|Dose
57|-15.5030517578125|25.12098503112793|in
58|-5.372670650482178|22.574710845947266|(frisch
59|-15.3355073928833|25.079025268554688|oder
60|-1.43864905834198|-18.461380004882812|Apfelsaft
61|-13.02127456665039|24.74405288696289|Regional
62|16.505556106567383|-5.194299221038818|Käse
63|15.101049423217773|-5.832751750946045|Aprikosen
64|15.972981452941895|-4.990155220031738|(groß)
65|-18.20094871520996|26.038463592529297|Welt
66|-3.912545680999756|21.676082611083984|
67|14.173454284667969|-8.544830322265625|Rapsöl
68|-3.099475622177124|-18.694194793701172|halbe
69|-18.900941848754883|-18.091283798217773|Avocados
70|9.534371376037598|-14.071581840515137|Gewürz
71|8.120020866394043|-14.646649360656738|Spinat
72|13.101064682006836|10.152647018432617|Handvoll
73|13.561271667480469|-9.45980453491211|Salat
74|0.03289270028471947|19.886632919311523|Öl
75|-16.18913459777832|25.28691291809082|für
76|16.499420166015625|-4.395266532897949|das
77|7.206219673156738|-14.709165573120117|Bacon
78|15.523929595947266|5.127805233001709|(in
79|13.814196586608887|9.505073547363281|(optional)
80|6.277698040008545|16.587072372436523|am
81|-13.772040367126465|24.685260772705078|Stück
82|16.311601638793945|0.5538256168365479|Creme
83|-17.313701629638672|-18.13274574279785|Banane
84|-9.015966415405273|-18.15807342529297|Bananen
85|15.288061141967773|-5.608689308166504|PRO
86|15.04377269744873|-6.332411766052246|PLANET
87|-18.652877807617188|-18.453916549682617|Bandnudeln
88|-16.856809616088867|-18.399816513061523|Soße
89|-14.044584274291992|-17.93618392944336|Penne
90|16.64673614501953|-1.6827619075775146|Pesto
91|8.91858959197998|14.271288871765137|&
92|-12.514808654785156|24.574718475341797|Bund
93|14.90316104888916|7.14424467086792|Basilikum
94|4.9908061027526855|17.529375076293945|(zum
95|-11.108757972717285|24.165603637695312|frisch
96|7.692979335784912|15.499539375305176|getrocknet
97|-0.9573639631271362|20.44595718383789|im
98|8.423373222351074|15.069323539733887|Topf
99|-11.253877639770508|-18.099882125854492|(gehackt)
100|5.622855186462402|-16.254966735839844|Reis
101|15.915088653564453|-5.3420000076293945|Becher
102|-18.428266525268555|25.431642532348633|Bio
103|13.409017562866211|-9.303481101989746|saure
104|0.44113612174987793|20.09747314453125|Sahne
105|0.5134819746017456|19.97441291809082|Beeren
106|-0.346130907535553|-17.901884078979492|(zur
