|x|y|labels
0|21.019315719604492|-13.12479305267334|Lebensmittelfarbe
1|21.70696258544922|-29.402782440185547|TL
2|-12.736817359924316|28.709856033325195|(gehäuft)
3|-16.66617774963379|20.152311325073242|Backpulver
4|21.623048782348633|-30.924570083618164|EL
5|-12.200845718383789|31.280189514160156|Speisestärke
6|22.901451110839844|-24.137121200561523|Dose(n)
7|10.678162574768066|-3.535311222076416|(klein)
8|22.90475845336914|-23.116065979003906|ja!
9|2.8542494773864746|-1.8703457117080688|Sweet
10|3.783860683441162|-2.599708080291748|Mais
11|20.733028411865234|-31.99033546447754|g
12|-15.05883502960205|24.02111053466797|Rotkohl
13|-11.353829383850098|32.99125289916992|Avocado
14|22.091413497924805|-27.94017791748047|etwas
15|-17.207571029663086|16.41891860961914|Balsamico-Essig
16|22.124269485473633|-16.093894958496094|Abrieb
17|21.524677276611328|-13.345229148864746|Limette
18|21.184354782104492|-31.456945419311523|einer
19|22.468109130859375|-25.947940826416016|Zitrone
20|22.293811798095703|-26.792362213134766|halben
21|-2.1508846282958984|-1.2911207675933838|Bio-Orange
22|21.802064895629883|-30.246660232543945|und
23|21.897232055664062|-28.78233528137207|Saft
24|22.709619522094727|-20.54930877685547|unbehandelten
25|21.272022247314453|-31.352441787719727|von
26|22.200292587280273|-17.28253746032715|Bio-Zitrone
27|-17.02802085876465|17.327680587768555|Barilla
28|-14.396143913269043|25.41097640991211|Linguine
29|21.432600021362305|-29.896888732910156|ml
30|21.347259521484375|-12.670924186706543|Aceto
31|22.44232749938965|-16.626033782958984|Balsamico
32|19.65151023864746|-10.131272315979004|di
33|10.046177864074707|-3.423628330230713|Modena
34|21.476505279541016|-29.742441177368164|(z.
35|21.87965202331543|-29.345741271972656|B.
36|20.827848434448242|-31.878944396972656|REWE
37|22.063753128051758|-28.78416633605957|Feine
38|22.667009353637695|-17.340641021728516|Welt)
39|22.758813858032227|-23.45973777770996|Bio)
40|21.38317108154297|-30.13705062866211|(z.B.
41|21.5965518951416|-14.406606674194336|(nach
42|-0.030628183856606483|-1.4176979064941406|Belieben)
43|-3.232440710067749|-0.5112021565437317|Bergkäse
44|22.185766220092773|-16.708959579467773|Gouda
45|19.18012809753418|-9.399904251098633|Ananas
46|22.37984848022461|-25.72451400756836|Scheibe(n)
47|22.691757202148438|-18.165143966674805|(aus
48|21.318897247314453|-30.417930603027344|der
49|-1.9670952558517456|-1.6437716484069824|Dose)
50|18.133438110351562|-7.828242301940918|kleine
51|22.72320556640625|-21.538270950317383|(oder
52|21.812042236328125|-30.463891983032227|Beste
53|22.659053802490234|-19.337873458862305|Wahl)
54|22.71823501586914|-21.960678100585938|Scheiben
55|21.265289306640625|-31.358089447021484|aus
56|16.46759033203125|-6.334187984466553|Dose
57|22.04796600341797|-28.16018295288086|in
58|21.427772521972656|-14.034567832946777|(frisch
59|22.28124237060547|-26.819549560546875|oder
60|-16.258255004882812|20.63729476928711|Apfelsaft
61|22.894075393676758|-24.06830596923828|Regional
62|0.8339240550994873|-1.8250830173492432|Käse
63|-8.238122940063477|0.3165383040904999|Aprikosen
64|-15.172703742980957|6.607861042022705|(groß)
65|21.90085220336914|-29.802898406982422|Welt
66|22.109668731689453|-15.840503692626953|
67|-14.399779319763184|4.511989593505859|Rapsöl
68|-17.09616470336914|19.609216690063477|halbe
69|-11.099942207336426|32.781219482421875|Avocados
70|-16.340360641479492|18.452957153320312|Gewürz
71|-13.328068733215332|4.331690788269043|Spinat
72|14.086786270141602|-5.018604278564453|Handvoll
73|-4.512091636657715|-0.620725154876709|Salat
74|21.48102569580078|-13.119731903076172|Öl
75|21.851238250732422|-28.73410987854004|für
