|x|y|labels|Cluster
0|-9.806246757507324|-14.295479774475098|Lebensmittelfarbe|7
1|10.022746086120604|-27.965747833251953|TL|1
2|18.46048355102539|15.464136123657227|(gehäuft)|2
3|6.873817920684815|17.167434692382812|Backpulver|3
4|13.86230754852295|-29.21489334106445|EL|11
5|17.99440574645996|16.27376937866211|Speisestärke|2
6|2.818363904953003|-24.56252479553223|Dose(n)|19
7|-9.480789184570312|-15.43651294708252|(klein)|7
8|8.639583587646483|-27.502775192260746|ja!|14
9|-13.128840446472168|4.580878257751465|Sweet|10
10|-15.14794635772705|1.0996183156967163|Mais|10
11|14.58712387084961|-29.39835929870605|g|11
12|8.204006195068361|16.43284034729004|Rotkohl|12
13|20.41317749023437|17.38735008239746|Avocado|2
14|9.886465072631836|-27.92346382141113|etwas|1
15|5.152595043182373|17.6518611907959|Balsamico-Essig|3
16|-4.434637546539307|-20.2856559753418|Abrieb|16
17|-8.24000072479248|-16.05992317199707|Limette|17
18|13.301602363586426|-29.409040451049805|einer|4
19|3.843485116958618|-24.93972206115723|Zitrone|19
20|8.866453170776367|-27.790395736694336|halben|14
21|-5.47537088394165|13.309937477111815|Bio-Orange|15
22|11.708695411682127|-28.836017608642575|und|18
23|6.7011351585388175|-26.34528923034668|Saft|8
24|-0.003885057754814625|-22.843902587890625|unbehandelten|6
25|14.095678329467773|-29.339784622192386|von|11
26|-10.383875846862793|-15.041423797607422|Bio-Zitrone|7
27|14.923506736755373|17.625497817993164|Barilla|5
28|19.52271270751953|17.659805297851562|Linguine|2
29|11.216534614562988|-28.419078826904297|ml|1
30|-8.672141075134277|-15.615946769714355|Aceto|17
31|-1.13340961933136|-22.66018104553223|Balsamico|6
32|-12.936729431152346|-9.505096435546877|di|0
33|-15.428603172302244|-0.70294588804245|Modena|10
34|12.20544719696045|-28.527109146118164|(z.|18
35|12.860892295837402|-29.35881996154785|B.|4
36|14.60629653930664|-29.39770317077637|REWE|11
37|12.876684188842773|-28.70317459106445|Feine|4
38|-5.238880157470703|-19.68083000183105|Welt)|16
39|1.351708173751831|-23.57396125793457|Bio)|6
40|12.483080863952635|-29.21010780334473|(z.B.|18
41|1.2577815055847168|-23.55037879943848|(nach|6
42|-14.172639846801758|-8.074832916259767|Belieben)|0
43|-1.204776167869568|15.099183082580565|Bergkäse|15
44|0.9090462923049928|-24.05500793457031|Gouda|6
