|Unnamed: 0|x|y|labels|Cluster
199|199|-15.506571769714355|-7.43966817855835|Curry|C7
200|200|17.871231079101562|-0.5819181203842163|rot|C3
201|201|-16.047534942626953|-5.502542495727539|gemahlen|C7
202|202|14.24960994720459|-4.55003833770752|Currypulver|C3
203|203|-6.112062931060791|-15.286327362060547|Datteln|C9
204|204|-18.154895782470703|-2.037315845489502|(ohne|C0
205|205|12.649029731750488|-7.592338562011719|Stein)|C3
206|206|-14.605875015258787|22.335420608520508|mit|C4
207|207|-16.412504196166992|18.37029457092285|ohne|C1
208|208|9.989896774291992|-11.063244819641113|Stein|C5
209|209|-17.606260299682614|-3.3922181129455566|Päckchen|C0
210|210|-15.191588401794435|-7.8182311058044425|Vanille|C7
211|211|12.448192596435547|-10.087308883666992|Senf|C5
212|212|20.53233337402344|3.8530483245849614|(Type|C2
213|213|12.566309928894045|-7.050040245056152|Type|C3
214|214|-14.756938934326172|-8.450773239135742|Thunfisch|C7
215|215|-15.872332572937012|20.146278381347656|Tomaten|C1
216|216|-19.156110763549805|8.034984588623049|Kartoffeln|C6
217|217|-17.516651153564453|15.66563892364502|Schokolade|C8
218|218|6.3165225982666025|-12.959077835083008|Zitronensaft|C5
219|219|-18.93064308166504|5.7968363761901855|Vollmilch|C6
220|220|3.0444812774658203|-13.91262435913086|Tee|C5
221|221|-13.577681541442873|25.31316947937012|%|C4
222|222|17.30849266052246|-2.7256762981414795|Kakao|C3
223|223|-17.764925003051758|13.543837547302244|Paprika|C8
224|224|8.480762481689451|-12.652541160583494|Ei|C5
225|225|8.899042129516602|-10.656919479370117|(Gr.|C5
226|226|5.302215576171875|-13.352798461914062|sehr|C5
227|227|-16.840950012207028|-6.220109939575195|(REWE|C7
228|228|6.540944576263428|-12.761849403381348|Bestreichen|C5
229|229|18.82871627807617|0.4857395887374878|Wasser|C3
230|230|2.7319858074188232|-15.556017875671387|Emmentaler|C5
231|231|-17.377311706542972|-4.9171180725097665|(am|C0
232|232|-18.481664657592773|3.1859841346740723|Stück)|C0
233|233|11.935599327087402|-7.965686321258545|tiefgefroren|C3
234|234|18.416393280029297|1.4570152759552002|Erdbeeren|C3
235|235|19.524099349975586|3.1304385662078857|(frisch)|C2
