|x|y|labels|Cluster
0|16.010257720947266|11.594022750854492|Lebensmittelfarbe|6
1|8.831070899963379|23.335952758789062|TL|4
2|-24.386747360229492|9.68431282043457|(gehäuft)|2
3|-12.990083694458008|-9.256311416625977|Backpulver|5
4|7.675588607788086|24.574695587158203|EL|4
5|-16.640642166137695|-5.967628002166748|Speisestärke|5
6|11.290082931518555|19.957582473754883|Dose(n)|1
7|13.66362190246582|-9.224834442138672|(klein)|7
8|11.013105392456055|20.331552505493164|ja!|1
9|11.451756477355957|-11.931188583374023|Sweet|9
10|15.038161277770996|-8.369613647460938|Mais|7
11|6.855800151824951|25.673336029052734|g|4
12|-20.71065902709961|1.1687244176864624|Rotkohl|2
13|-24.19832992553711|9.048928260803223|Avocado|2
14|9.161848068237305|22.884191513061523|etwas|4
15|-15.122488021850586|-7.476917266845703|Balsamico-Essig|5
16|15.978523254394531|11.967377662658691|Abrieb|6
17|15.853287696838379|12.365265846252441|Limette|6
18|7.212296962738037|25.253726959228516|einer|4
19|10.341739654541016|20.75005531311035|Zitrone|1
20|10.065032958984375|21.231725692749023|halben|1
21|7.13588809967041|-14.336640357971191|Bio-Orange|9
22|8.57734203338623|24.09353256225586|und|4
23|8.909232139587402|23.284833908081055|Saft|4
24|15.510539054870605|13.100341796875|unbehandelten|6
25|7.27047872543335|25.198383331298828|von|4
26|17.776647567749023|6.428854465484619|Bio-Zitrone|0
27|-18.33709716796875|-4.028461933135986|Barilla|5
28|-21.4132022857666|2.121689796447754|Linguine|2
29|8.15523910522461|24.543785095214844|ml|4
30|17.046539306640625|7.063515663146973|Aceto|0
31|14.238184928894043|15.0516357421875|Balsamico|8
32|18.04082489013672|5.252997398376465|di|0
33|17.47754669189453|-3.526611566543579|Modena|7
34|8.252029418945312|23.69240379333496|(z.|4
35|7.73589563369751|24.39284896850586|B.|4
36|7.120172500610352|25.35211753845215|REWE|4
37|8.727713584899902|23.8160343170166|Feine|4
38|15.819985389709473|11.520221710205078|Welt)|6
39|13.27718734741211|17.469837188720703|Bio)|8
40|8.451096534729004|23.571290969848633|(z.B.|4
41|16.280534744262695|10.585472106933594|(nach|6
42|17.012210845947266|-4.321537017822266|Belieben)|7
43|-7.587743282318115|-12.720206260681152|Bergkäse|3
44|12.868047714233398|16.974987030029297|Gouda|8
45|17.82057762145996|3.6925315856933594|Ananas|0
46|12.422348976135254|18.196685791015625|Scheibe(n)|8
47|15.12307357788086|13.410436630249023|(aus|6
48|7.987150192260742|24.04483413696289|der|4
49|-1.99058198928833|-14.838294982910156|Dose)|3
50|16.917186737060547|-2.528761148452759|kleine|7
51|12.08411693572998|18.712413787841797|(oder|8
52|8.365588188171387|24.30786895751953|Beste|4
53|13.442856788635254|17.2227725982666|Wahl)|8
54|12.079002380371094|18.72173500061035|Scheiben|8
55|7.291074275970459|25.1773738861084|aus|4
56|16.61678123474121|9.559353828430176|Dose|6
57|9.167885780334473|22.90786361694336|in|4
58|16.350751876831055|10.381389617919922|(frisch|6
59|10.648433685302734|21.318885803222656|oder|1
60|-19.33466339111328|-1.800488829612732|Apfelsaft|5
61|11.469184875488281|19.66477394104004|Regional|1
62|12.504721641540527|-10.742118835449219|Käse|7
63|-8.08411693572998|-13.687856674194336|Aprikosen|3
64|3.6560723781585693|-15.021397590637207|(groß)|9
65|9.865592956542969|21.99333953857422|Welt|1
66|14.65251636505127|14.579404830932617||8
67|-8.927265167236328|-13.252104759216309|Rapsöl|3
68|-17.92479133605957|-3.8357176780700684|halbe|5
69|-24.881221771240234|9.497834205627441|Avocados|2
70|-22.389820098876953|4.830183029174805|Gewürz|2
71|-6.760154724121094|-13.478412628173828|Spinat|3
72|14.498136520385742|-8.914992332458496|Handvoll|7
73|12.808042526245117|-10.570945739746094|Salat|7
74|17.354598999023438|7.25920295715332|Öl|0
75|10.080948829650879|21.26848602294922|für|1
76|3.316936731338501|-15.956134796142578|das|9
77|-16.793699264526367|-6.1355977058410645|Bacon|5
78|2.82938551902771|-15.47326946258545|(in|9
79|16.547277450561523|-5.48873233795166|(optional)|7
80|17.383392333984375|5.215322494506836|am|0
81|10.55278205871582|21.367361068725586|Stück|1
82|14.203432083129883|-9.670435905456543|Creme|7
83|-22.919170379638672|5.600729465484619|Banane|2
84|-16.375389099121094|-5.578713417053223|Bananen|5
