|x|y|labels
0|-4.06424617767334|17.607372283935547|Lebensmittelfarbe
1|13.934636116027832|24.67015266418457|TL
2|19.849607467651367|-16.830371856689453|(gehäuft)
3|10.280435562133789|-19.123329162597656|Backpulver
4|16.667926788330078|25.038434982299805|EL
5|3.7094924449920654|-19.645763397216797|Speisestärke
6|10.05543041229248|23.266141891479492|Dose(n)
7|-13.283037185668945|9.443608283996582|(klein)
8|10.434393882751465|23.521379470825195|ja!
9|-13.592978477478027|8.652350425720215|Sweet
10|-14.19974136352539|7.693792819976807|Mais
11|17.549358367919922|25.354860305786133|g
12|10.633345603942871|-19.271686553955078|Rotkohl
13|21.07607650756836|-17.052255630493164|Avocado
14|13.892372131347656|24.12413787841797|etwas
15|2.1545612812042236|-19.062156677246094|Balsamico-Essig
16|3.7622578144073486|21.019166946411133|Abrieb
17|-0.9446266293525696|19.400894165039062|Limette
18|17.200958251953125|25.227439880371094|einer
19|10.897455215454102|23.700958251953125|Zitrone
20|14.106531143188477|24.730525970458984|halben
21|-14.53355598449707|7.096888542175293|Bio-Orange
22|14.7514066696167|24.852962493896484|und
23|15.68210506439209|25.01011085510254|Saft
24|7.886255741119385|22.714643478393555|unbehandelten
25|16.737468719482422|25.056882858276367|von
26|1.8695744276046753|20.420942306518555|Bio-Zitrone
27|8.55959701538086|-19.861177444458008|Barilla
28|22.67203140258789|-16.7219295501709|Linguine
29|15.808121681213379|24.95314598083496|ml
30|-1.6354963779449463|18.990732192993164|Aceto
31|5.5419020652771|22.103248596191406|Balsamico
32|-5.949123382568359|16.612144470214844|di
33|-4.336437702178955|17.693269729614258|Modena
34|13.51888656616211|24.584335327148438|(z.
35|15.664070129394531|24.501314163208008|B.
36|17.418407440185547|25.308265686035156|REWE
37|15.373329162597656|24.954734802246094|Feine
38|2.9366295337677|21.463294982910156|Welt)
39|3.1669600009918213|20.804967880249023|Bio)
40|13.603119850158691|24.118371963500977|(z.B.
41|-3.5447919368743896|18.416269302368164|(nach
42|-15.426582336425781|-2.1497819423675537|Belieben)
43|-5.316882610321045|-16.0658016204834|Bergkäse
44|3.970061779022217|21.275482177734375|Gouda
45|-3.28668475151062|18.4411678314209|Ananas
46|8.995979309082031|22.951303482055664|Scheibe(n)
47|6.290156841278076|22.28026580810547|(aus
48|16.434162139892578|24.852476119995117|der
49|-15.608888626098633|3.2769813537597656|Dose)
50|-2.0313785076141357|19.17269515991211|kleine
51|8.540553092956543|22.948537826538086|(oder
52|15.22602653503418|24.4105281829834|Beste
53|5.8119330406188965|22.042959213256836|Wahl)
54|7.353085041046143|22.713584899902344|Scheiben
55|16.357954025268555|24.978656768798828|aus
56|-3.112466812133789|18.067617416381836|Dose
57|12.258922576904297|24.072921752929688|in
58|2.988121509552002|20.627391815185547|(frisch
59|14.005245208740234|24.691429138183594|oder
60|8.955223083496094|-19.396610260009766|Apfelsaft
61|9.60433292388916|23.174503326416016|Regional
62|-12.734064102172852|9.311638832092285|Käse
63|-11.912519454956055|-10.644773483276367|Aprikosen
