0|17.686845779418945|1.6924631595611572|(dunkel-)blaue
1|-26.201955795288086|-9.862228393554688|Lebensmittelfarbe
2|13.29002857208252|-13.424156188964844|TL
3|0.8134841322898865|12.976178169250488|(gehäuft)
4|13.495606422424316|-31.39211654663086|Backpulver
5|-4.87962007522583|16.96257972717285|EL
6|22.845060348510742|18.693578720092773|Tomatenmark
7|7.820067405700684|6.802583694458008|(gestrichen)
8|-0.4406384527683258|-16.920047760009766|Speisestärke
9|-37.46306228637695|-3.1778926849365234|(hell-)blaue
10|1.9020076990127563|-18.774019241333008|Dose(n)
11|10.007865905761719|-39.45398712158203|(klein)
12|9.11453628540039|-9.256500244140625|ja!
13|3.4095029830932617|4.1678314208984375|Super
14|-5.995923042297363|-26.13132095336914|Sweet
15|5.5293660163879395|-9.864908218383789|Mais
16|2.1983070373535156|3.110982656478882|g
17|26.723459243774414|12.751381874084473|(kleiner
18|-17.71088981628418|22.943819046020508|Kopf)
19|21.727462768554688|12.185033798217773|Rotkohl
20|-20.01894187927246|18.3437442779541|(nicht
21|5.1776442527771|-0.6222352981567383|zu
22|13.884064674377441|15.844356536865234|reife)
23|-25.03130531311035|-27.549087524414062|Avocado
24|-5.968244552612305|-26.164236068725586|etwas
25|12.64869499206543|0.4697389304637909|(veganer)
26|-7.576181888580322|4.463843822479248|Balsamico-Essig
27|-12.969937324523926|-11.360719680786133|Abrieb
28|19.122678756713867|18.34532928466797|Limette
29|0.4104180932044983|-1.3696112632751465|einer
30|-4.672995090484619|-4.997890472412109|Zitrone
31|3.691739082336426|14.303678512573242|halben
32|3.725067377090454|-10.16329288482666|Bio-Orange
33|20.57744026184082|3.6032445430755615|und
34|18.090686798095703|10.83219051361084|Saft
35|15.062811851501465|39.76713180541992|unbehandelten
36|11.748613357543945|-1.1158829927444458|von
37|26.048507690429688|24.30155372619629|Bio-Zitrone
38|-7.261270046234131|-14.12432861328125|Academia
39|-39.496826171875|17.980255126953125|Barilla
40|-20.125703811645508|-23.399904251098633|Linguine
41|-28.058917999267578|-21.27960968017578|ml
42|20.887813568115234|3.4204821586608887|Aceto
43|24.562469482421875|-1.6473963260650635|Balsamico
44|-9.684928894042969|-17.26922035217285|di
45|-3.573317289352417|9.139045715332031|Modena
46|-19.80730438232422|9.234235763549805|(z.
47|9.572446823120117|-19.220399856567383|B.
48|8.029327392578125|-21.761747360229492|REWE
49|2.8172123432159424|1.177810549736023|Feine
50|-20.992477416992188|-5.482754707336426|Welt)
51|-8.005975723266602|23.617921829223633|Agavendicksaft
52|-30.044740676879883|-13.662734985351562|Bio)
53|-5.092650413513184|10.846473693847656|(z.B.
54|-24.75351333618164|31.32114028930664|Ahornsirup
55|4.075667381286621|-11.27806282043457|(nach
56|4.357433319091797|20.751033782958984|Belieben)
57|3.2949132919311523|-22.835729598999023|Allgäuer
58|6.662695407867432|5.184220790863037|Bergkäse
59|38.312843322753906|15.756836891174316|Alter
60|-18.322765350341797|6.22467041015625|Gouda
61|-11.849748611450195|-6.635959148406982|Amalfi
62|-32.498619079589844|-8.866812705993652|Ananas
63|-0.5206563472747803|3.9629862308502197|(Dose)
64|6.079687118530273|-31.710491180419922|(Scheiben)
65|-13.491780281066895|-19.10367202758789|Scheibe(n)
66|-3.555814743041992|-9.087886810302734|(aus
67|-12.742262840270996|0.6328097581863403|der
68|5.231444358825684|-13.62958812713623|Dose)
69|23.697511672973633|-1.679660439491272|kleine
70|10.97453784942627|-32.00547790527344|(oder
71|14.190071105957031|-28.136329650878906|vorgeschnittene
72|15.278560638427734|-9.390519142150879|Ananas)
73|-25.457836151123047|20.896421432495117|Beste
74|4.028970241546631|11.969399452209473|Wahl)
75|10.178374290466309|14.44084644317627|Scheiben
76|-10.563834190368652|-2.858745813369751|aus
77|-21.6536922454834|10.460652351379395|Dose
78|-14.157122611999512|-5.898134231567383|in
79|29.59271812438965|-30.602874755859375|(frisch
80|29.987327575683594|25.724485397338867|oder
81|-31.399995803833008|-4.173918724060059|Apfelsaft
82|4.082149982452393|2.9061667919158936|Regional
83|-10.163432121276855|-12.436349868774414|Appenzeller
84|-10.808483123779297|18.66057014465332|Käse
85|-2.0046613216400146|-8.270323753356934|Aprikosen
86|-37.76676559448242|-18.904233932495117|(Hälften
87|-9.611946105957031|9.790661811828613|(getrocknet)
88|1.2428299188613892|-12.482263565063477|(groß)
89|-18.781597137451172|10.241756439208984|Konfitüre
90|6.042041301727295|9.663087844848633|Spalten
91|-20.965435028076172|-1.6750339269638062|Asiagewürz
92|6.887335300445557|-22.668458938598633|Welt
93|-37.89848709106445|-9.134359359741211|Asia
94|9.041080474853516|15.0409517288208|Wokmischung)
95|-7.995480537414551|9.40107536315918|Rapsöl
96|14.029244422912598|-2.6921772956848145|halbe
97|-10.992846488952637|-39.68952941894531|Aubergine
98|-11.26138687133789|14.574005126953125|(sehr
99|10.140832901000977|11.080891609191895|reif)
100|11.416179656982422|-5.588140964508057|Avocados
101|-17.14851951599121|-9.534782409667969|(fest)
102|-2.170318126678467|10.601778984069824|(reif)
103|15.812821388244629|22.55678939819336|BBQ
104|-20.244197845458984|-29.90264320373535|Gewürz
105|-3.8568222522735596|20.148508071899414|Magic
106|2.319537401199341|-12.747991561889648|Dust
107|19.61282730102539|-20.45647430419922|Ankerkraut)
108|17.97376823425293|2.9807417392730713|Baby
109|16.745853424072266|30.865968704223633|Spinat
110|-16.72746467590332|38.78007507324219|Handvoll
111|-36.86558151245117|8.083044052124023|Babyleaf
112|22.0057315826416|-7.055983066558838|Salat
