|x|y|labels
0|15.625731468200684|6.590395450592041|Lebensmittelfarbe
1|25.12419319152832|-12.563422203063965|TL
2|-9.170522689819336|-22.856903076171875|(gehäuft)
3|-16.574260711669922|-8.240732192993164|Backpulver
4|25.596202850341797|-13.692887306213379|EL
5|-17.163944244384766|-5.580228328704834|Speisestärke
6|23.50008201599121|-9.093085289001465|Dose(n)
7|10.106575965881348|11.845877647399902|(klein)
8|23.211776733398438|-8.424988746643066|ja!
9|0.8871109485626221|16.610607147216797|Sweet
10|7.116986274719238|14.248635292053223|Mais
11|25.682031631469727|-15.031612396240234|g
12|-9.081878662109375|-21.876445770263672|Rotkohl
13|-8.162740707397461|-23.98873519897461|Avocado
14|24.74430274963379|-12.94641399383545|etwas
15|-13.297120094299316|-15.84085464477539|Balsamico-Essig
16|19.450817108154297|0.39191609621047974|Abrieb
17|20.024202346801758|0.5517352223396301|Limette
18|25.61996841430664|-14.386378288269043|einer
19|23.766002655029297|-8.77160930633545|Zitrone
20|24.36183738708496|-11.214309692382812|halben
21|3.711366891860962|15.65688419342041|Bio-Orange
22|24.595600128173828|-12.68807601928711|und
23|25.139816284179688|-12.493714332580566|Saft
24|21.756940841674805|-3.2575762271881104|unbehandelten
25|25.377716064453125|-14.02071475982666|von
26|18.763059616088867|2.315027952194214|Bio-Zitrone
27|-13.998055458068848|-13.425198554992676|Barilla
28|-6.816620349884033|-26.059484481811523|Linguine
29|24.97310447692871|-12.299590110778809|ml
30|19.256288528442383|1.8186419010162354|Aceto
31|21.314456939697266|-2.5995829105377197|Balsamico
32|17.464096069335938|4.539207935333252|di
33|14.074848175048828|8.745513916015625|Modena
34|24.72370147705078|-11.66496467590332|(z.
35|24.67532730102539|-12.846940994262695|B.
36|25.64743995666504|-14.68885326385498|REWE
37|25.513233184814453|-13.241639137268066|Feine
38|21.78921890258789|-3.234334707260132|Welt)
39|21.475496292114258|-2.6504154205322266|Bio)
40|25.257671356201172|-12.861891746520996|(z.B.
41|18.71735382080078|2.3317787647247314|(nach
42|8.52051067352295|13.538006782531738|Belieben)
43|-17.384258270263672|-2.8915762901306152|Bergkäse
44|21.061174392700195|-2.887929916381836|Gouda
45|19.285099029541016|1.0539741516113281|Ananas
46|23.08136558532715|-8.053088188171387|Scheibe(n)
47|20.328298568725586|-0.3125726580619812|(aus
48|25.134994506835938|-13.748054504394531|der
49|6.29420280456543|14.547456741333008|Dose)
50|18.75642204284668|2.2337729930877686|kleine
51|22.36642837524414|-5.573907852172852|(oder
52|25.038536071777344|-13.531058311462402|Beste
53|21.846052169799805|-4.047751426696777|Wahl)
54|23.582508087158203|-8.197304725646973|Scheiben
55|25.612382888793945|-14.343501091003418|aus
56|17.539976119995117|4.161108016967773|Dose
57|24.35765266418457|-11.157464027404785|in
58|19.600051879882812|0.11052447557449341|(frisch
59|23.758344650268555|-9.391125679016113|oder
60|-13.82824420928955|-14.520054817199707|Apfelsaft
61|22.685653686523438|-6.54931116104126|Regional
62|2.353057622909546|16.67870330810547|Käse
63|-9.282126426696777|15.472981452941895|Aprikosen
64|-7.631290912628174|15.56029224395752|(groß)
65|24.36363410949707|-11.932299613952637|Welt
66|19.464197158813477|0.49579405784606934|
67|-8.842402458190918|14.70859146118164|Rapsöl
68|-12.966893196105957|-14.605693817138672|halbe
69|-7.03964376449585|-25.424161911010742|Avocados
70|-11.461535453796387|-18.236549377441406|Gewürz
71|-16.792736053466797|-6.5740156173706055|Spinat
72|-0.47593170404434204|16.4531307220459|Handvoll
73|-9.609533309936523|14.384878158569336|Salat
74|18.370397567749023|2.8799266815185547|Öl
75|24.658475875854492|-11.553608894348145|für
76|-5.534977436065674|16.371829986572266|das
77|-15.355600357055664|9.06967830657959|Bacon
78|-13.150824546813965|11.819380760192871|(in
79|-13.300756454467773|12.419919967651367|(optional)
80|16.382205963134766|5.513782978057861|am
81|23.737346649169922|-8.651895523071289|Stück
82|-2.6934144496917725|16.35207176208496|Creme
83|-9.10243034362793|-22.285884857177734|Banane
84|-7.717611789703369|-24.244422912597656|Bananen
85|-8.090816497802734|15.79961109161377|PRO
86|2.2026021480560303|16.076629638671875|PLANET
87|-9.85373306274414|-21.836387634277344|Bandnudeln
88|-8.214146614074707|-24.136423110961914|Soße
89|-11.32563304901123|-18.486051559448242|Penne
90|1.7564637660980225|16.132497787475586|Pesto
91|12.53699016571045|10.078386306762695|&
92|22.441659927368164|-5.721647262573242|Bund
93|4.965266704559326|15.13283634185791|Basilikum
94|13.847790718078613|8.851374626159668|(zum
95|22.379310607910156|-5.5930986404418945|frisch
96|7.4000654220581055|13.679701805114746|getrocknet
97|17.545927047729492|4.150507926940918|im
98|9.919832229614258|12.415703773498535|Topf
99|-13.457079887390137|-15.063640594482422|(gehackt)
100|-18.028539657592773|-0.4977893829345703|Reis
101|-13.673955917358398|11.835455894470215|Becher
102|25.334287643432617|-13.263335227966309|Bio
103|-15.90491771697998|9.697176933288574|saure
104|16.41961669921875|5.8994855880737305|Sahne
105|18.16874885559082|3.1835391521453857|Beeren
106|-17.169797897338867|-4.876137733459473|(zur
107|21.068832397460938|-2.340740442276001|nach
108|24.52655029296875|-12.44027328491211|Wahl
109|23.74687385559082|-9.055716514587402|kg
110|21.85116958618164|-3.6422436237335205|vom
111|-9.376422882080078|14.590225219726562|Rind
112|-17.634838104248047|-2.830186367034912|gewürfelt
113|7.643087863922119|14.204184532165527|gerieben
114|8.934820175170898|12.77038288116455|Natives
115|23.236183166503906|-7.425177574157715|Olivenöl
116|11.92563247680664|10.758713722229004|extra
117|19.51692771911621|1.1499314308166504|Schlagsahne
118|-14.316366195678711|-12.074023246765137|Bier
119|-7.4338788986206055|-24.96843719482422|Apfel
120|11.366297721862793|10.980464935302734|Blattspinat
121|3.4230470657348633|15.729743957519531|TK
122|21.36038589477539|-3.749201536178589|Eier
123|22.4916934967041|-6.083713531494141|(Größe
124|21.211990356445312|-3.464106798171997|M)
125|7.669745445251465|13.223125457763672|Eigelb
126|17.147520065307617|4.765657901763916|Erbsen
127|-11.940652847290039|-17.77376937866211|Feldsalat
128|0.17427559196949005|17.056976318359375|Gemüsebrühe
129|-8.66677188873291|15.24738883972168|Hackfleisch
130|13.41100788116455|9.244339942932129|Hähnchen
131|-13.787284851074219|-15.468343734741211|Karotten
132|-15.604948997497559|9.493528366088867|Möhren
133|-6.307042121887207|-26.81599998474121|Quinoa
134|12.77650260925293|9.860518455505371|Minze
135|-0.774463415145874|16.571388244628906|Weizenmehl
136|-11.617807388305664|-18.60077476501465|Ziegenfrischkäse
137|-12.451098442077637|12.329244613647461|Saft)
138|-6.667661666870117|15.88613510131836|(Saft
139|24.89286231994629|-12.117897033691406|Schale
140|14.81344223022461|7.706242561340332|Äpfel
141|-10.408210754394531|-20.90375518798828|Spaghetti
142|-13.704001426696777|11.961359024047852|(abgeriebene
143|13.834074020385742|8.93898868560791|Schale)
144|-14.700372695922852|-12.674983978271484|Birnen
145|-12.173892974853516|13.120305061340332|TK)
146|-12.998762130737305|12.694958686828613|(TK)
147|-12.790422439575195|-15.02532958984375|(flüssig)
148|-18.243791580200195|-2.604059934616089|Kopf
149|14.749537467956543|7.82644510269165|große
150|-16.347837448120117|-8.7700834274292|Blätter
151|-17.857894897460938|-3.2437727451324463|Wirsing
152|24.395750045776367|-11.626910209655762|frische
153|24.094858169555664|-10.483080863952637|Packung(en)
154|-5.113195896148682|16.141277313232422|Blätterteig
155|-1.513374924659729|16.561586380004883|(Kühlregal)
156|-15.635640144348145|-9.027986526489258|Blütenhonig
157|15.625785827636719|6.906864166259766|Bohnen
158|25.596107482910156|-13.651920318603516|zum
159|10.949013710021973|11.941959381103516|cl
160|-16.716930389404297|-7.203299045562744|Gin
161|22.24995231628418|-5.273406982421875|Brandenburg
162|19.848203659057617|-0.11545505374670029|l
163|-10.36914348602295|-19.69345474243164|Roh-Rohrzucker
164|-18.005800247192383|-2.4720451831817627|Regional)
165|-6.75220251083374|15.942413330078125|Brot
166|-17.828094482421875|-4.799918174743652|Brötchen
167|13.87579345703125|8.506528854370117|Mehl
168|-17.586729049682617|-1.3827641010284424|Koriander
169|20.344633102416992|-0.7789844870567322|Petersilie
170|-10.545717239379883|14.131170272827148|Zuckerperlen
171|23.12111473083496|-7.774084568023682|Pfeffer
172|20.193784713745117|0.2896450459957123|Garnieren
173|-10.216940879821777|14.14462661743164|Butter
174|21.985475540161133|-4.553279876708984|die
175|-16.00471305847168|-8.399016380310059|Cashewkerne
176|-12.790861129760742|12.591812133789062|gehackt
177|-17.12917709350586|-4.565185070037842|natur
178|-13.594583511352539|-15.303518295288086|Sekt
179|11.337604522705078|11.321460723876953|Champignons
180|7.9528937339782715|13.902350425720215|ganze
181|-6.676884651184082|15.619733810424805|(Glas)
182|-9.228643417358398|-22.61102294921875|Cheddar
183|-6.8590312004089355|-26.163612365722656|Rispentomaten
184|-13.522234916687012|-14.891776084899902|Cherrytomaten
185|13.70739459991455|8.741768836975098|Chili
186|-14.250959396362305|-13.836169242858887|(gemahlen)
187|-17.449676513671875|-2.553509473800659|Schote(n)
188|12.965327262878418|9.676591873168945|Sauce
189|-12.850815773010254|-15.56290340423584|Chiliflocken
190|-17.931961059570312|-0.9956430196762085|Bestreuen
191|-5.7030253410339355|15.89144515991211|Chilischote
192|-8.853890419006348|-22.832582473754883|Ciabatta
193|-11.915106773376465|-17.821224212646484|Cocktailtomaten
194|-16.117324829101562|-8.846585273742676|Cranberries
