|x|y|labels|Cluster
0|10.024199485778809|-17.363842010498047|Lebensmittelfarbe|6
1|24.284029006958008|-10.117274284362793|TL|4
2|4.81503438949585|23.361562728881836|(gehäuft)|2
3|-5.692755222320557|15.889925003051758|Backpulver|3
4|26.317188262939453|-9.018216133117676|EL|4
5|-9.336365699768066|13.216190338134766|Speisestärke|5
6|17.817707061767578|-14.42801284790039|Dose(n)|1
7|-4.284521102905273|-17.043228149414062|(klein)|0
8|20.00185203552246|-12.863526344299316|ja!|1
9|-15.362878799438477|-1.206748366355896|Sweet|9
10|-5.357119560241699|-16.175153732299805|Mais|0
11|27.113279342651367|-7.886185169219971|g|4
12|4.509603500366211|22.582326889038086|Rotkohl|2
13|4.224564075469971|22.50335693359375|Avocado|2
14|23.763612747192383|-10.566534996032715|etwas|4
15|-4.848773002624512|17.76258659362793|Balsamico-Essig|3
16|8.30301570892334|-17.76243019104004|Abrieb|6
17|10.81399154663086|-17.178752899169922|Limette|8
18|26.500093460083008|-8.619491577148438|einer|4
19|21.18729591369629|-12.197545051574707|Zitrone|1
20|22.543973922729492|-11.18443489074707|halben|1
21|-13.622164726257324|-6.562938690185547|Bio-Orange|9
22|25.357772827148438|-9.023384094238281|und|4
23|23.423336029052734|-10.81866455078125|Saft|4
24|16.730192184448242|-14.470849990844727|unbehandelten|8
25|26.722883224487305|-8.320222854614258|von|4
26|1.5400563478469849|-18.505836486816406|Bio-Zitrone|0
27|-2.336940288543701|19.504159927368164|Barilla|3
28|10.625375747680664|25.177818298339844|Linguine|2
29|24.10887908935547|-10.394500732421875|ml|4
30|6.26997709274292|-18.16483497619629|Aceto|6
31|18.24085807800293|-14.18742561340332|Balsamico|1
32|5.757137298583984|-18.18502426147461|di|6
33|-4.034292221069336|-16.984453201293945|Modena|0
34|25.946264266967773|-9.491656303405762|(z.|4
35|25.626710891723633|-8.822145462036133|B.|4
36|27.07187843322754|-7.931774616241455|REWE|4
37|26.046035766601562|-9.401503562927246|Feine|4
38|9.757190704345703|-17.632722854614258|Welt)|6
39|14.301324844360352|-15.827361106872559|Bio)|8
40|24.637283325195312|-9.987754821777344|(z.B.|4
41|13.054537773132324|-16.631643295288086|(nach|8
42|-12.10588264465332|-10.015074729919434|Belieben)|7
43|-8.01384162902832|14.11034107208252|Bergkäse|3
44|15.822251319885254|-14.910614013671875|Gouda|8
45|-0.31055617332458496|-18.07198143005371|Ananas|0
46|18.888351440429688|-13.734894752502441|Scheibe(n)|1
47|18.047422409057617|-13.87502670288086|(aus|1
48|25.435693740844727|-9.658345222473145|der|4
49|-14.478784561157227|-0.3134448528289795|Dose)|9
50|7.950689792633057|-17.875944137573242|kleine|6
51|20.353879928588867|-12.67402458190918|(oder|1
52|25.55194664001465|-9.616297721862793|Beste|4
53|17.501014709472656|-14.035677909851074|Wahl)|1
54|22.30385398864746|-11.287878036499023|Scheiben|1
55|25.791704177856445|-9.578898429870605|aus|4
56|9.11654281616211|-17.922338485717773|Dose|6
57|24.631656646728516|-10.02492618560791|in|4
58|8.901897430419922|-17.279155731201172|(frisch|6
59|24.304025650024414|-10.194849014282227|oder|4
60|7.347243309020996|24.205307006835938|Apfelsaft|2
61|22.796306610107422|-11.317227363586426|Regional|4
62|-10.534917831420898|-11.69124698638916|Käse|7
63|-13.450839042663574|4.419140815734863|Aprikosen|5
64|-15.003582000732422|-0.9791632890701294|(groß)|9
65|25.885150909423828|-8.768555641174316|Welt|4
66|11.234667778015137|-17.004701614379883||8
67|-14.321427345275879|-6.98613977432251|Rapsöl|9
68|-8.475826263427734|13.202176094055176|halbe|5
69|9.26693058013916|24.356178283691406|Avocados|2
70|-0.14328394830226898|20.891700744628906|Gewürz|3
71|-10.399595260620117|12.278826713562012|Spinat|5
72|-2.1027562618255615|-17.416563034057617|Handvoll|0
73|-14.561845779418945|-2.4411957263946533|Salat|9
74|4.128881454467773|-18.748764038085938|Öl|6
75|24.798803329467773|-9.73741626739502|für|4
76|-14.104137420654297|-2.1261277198791504|das|9
77|-4.315069675445557|17.505115509033203|Bacon|3
78|-11.372162818908691|9.25930118560791|(in|5
79|-9.307090759277344|-13.39236831665039|(optional)|7
80|9.66715145111084|-17.325275421142578|am|6
81|21.876001358032227|-11.527505874633789|Stück|1
82|-6.603551864624023|-15.784791946411133|Creme|7
83|1.6730097532272339|21.564712524414062|Banane|2
84|7.89056396484375|24.408544540405273|Bananen|2
85|-8.813179016113281|-13.296066284179688|PRO|7
86|-15.087998390197754|-3.4671645164489746|PLANET|9
87|5.087945938110352|22.796525955200195|Bandnudeln|2
88|9.322295188903809|24.9904727935791|Soße|2
89|3.2074191570281982|21.860660552978516|Penne|2
90|-13.806558609008789|-6.895486354827881|Pesto|9
91|-1.74422025680542|-17.9571590423584|&|0
92|17.646589279174805|-14.485478401184082|Bund|1
93|-8.858358383178711|-13.55733871459961|Basilikum|7
94|4.1230340003967285|-18.61717414855957|(zum|6
95|20.830303192138672|-12.370173454284668|frisch|1
96|-2.0541834831237793|-17.232501983642578|getrocknet|0
97|12.630008697509766|-16.3566951751709|im|8
98|-8.010815620422363|-14.100250244140625|Topf|7
99|-2.082695960998535|19.2760066986084|(gehackt)|3
100|1.1625336408615112|21.380102157592773|Reis|2
101|-12.847567558288574|7.573924541473389|Becher|5
102|25.308012008666992|-9.12267780303955|Bio|4
103|-14.673992156982422|-4.698511123657227|saure|9
104|12.156001091003418|-16.917560577392578|Sahne|8
105|12.370269775390625|-16.889801025390625|Beeren|8
106|-4.2758026123046875|17.737516403198242|(zur|3
107|13.345108032226562|-16.46519660949707|nach|8
108|25.309480667114258|-9.091033935546875|Wahl|4
109|19.867290496826172|-13.014988899230957|kg|1
110|16.17286491394043|-15.121037483215332|vom|8
111|-11.47669792175293|-11.599390983581543|Rind|7
112|-14.988222122192383|1.090329885482788|gewürfelt|9
113|4.872297286987305|-18.0682315826416|gerieben|6
114|-8.545130729675293|-14.881815910339355|Natives|7
115|23.215469360351562|-10.893206596374512|Olivenöl|4
116|9.232264518737793|-17.44768714904785|extra|6
117|14.946046829223633|-15.591777801513672|Schlagsahne|8
118|-13.164360046386719|5.188107967376709|Bier|5
119|8.032347679138184|24.090309143066406|Apfel|2
120|1.1813364028930664|-18.363828659057617|Blattspinat|0
121|-8.794995307922363|-14.048018455505371|TK|7
122|17.564958572387695|-14.013317108154297|Eier|1
123|17.227548599243164|-14.856487274169922|(Größe|8
124|15.901592254638672|-15.43415355682373|M)|8
125|-2.857229232788086|-17.884666442871094|Eigelb|0
126|5.646393299102783|-18.47808265686035|Erbsen|6
127|-1.4960745573043823|19.73560905456543|Feldsalat|3
128|-5.325489521026611|-15.965432167053223|Gemüsebrühe|0
129|-13.257223129272461|6.786805629730225|Hackfleisch|5
130|3.7730093002319336|-18.26064682006836|Hähnchen|6
131|-1.6439162492752075|19.02695083618164|Karotten|3
132|-14.51137638092041|-0.2918490469455719|Möhren|9
133|10.55646800994873|24.855417251586914|Quinoa|2
134|5.886488914489746|-18.1303653717041|Minze|6
135|-11.649856567382812|-10.537213325500488|Weizenmehl|7
136|-2.096421718597412|18.585777282714844|Ziegenfrischkäse|3
137|-14.611160278320312|0.9288428425788879|Saft)|9
138|-6.789422512054443|-15.201082229614258|(Saft|7
139|22.380233764648438|-11.625763893127441|Schale|1
140|-2.600163698196411|-17.215085983276367|Äpfel|0
141|-1.236580729484558|20.0624942779541|Spaghetti|3
142|-14.657549858093262|-1.1042821407318115|(abgeriebene|9
143|5.028787136077881|-18.657066345214844|Schale)|6
144|-3.0170514583587646|18.378639221191406|Birnen|3
145|-14.804803848266602|4.570329189300537|TK)|5
146|-13.143540382385254|-7.349796295166016|(TK)|9
147|-13.01555061340332|6.652218341827393|(flüssig)|5
148|2.355741500854492|21.937593460083008|Kopf|2
149|1.7579749822616577|-18.377681732177734|große|0
