|x|y|labels|Cluster
0|21.01931571960449|-13.12479305267334|Lebensmittelfarbe|0
1|21.70696258544922|-29.40278244018555|TL|1
2|-12.736817359924315|28.709856033325195|(gehäuft)|2
3|-16.66617774963379|20.15231132507324|Backpulver|3
4|21.623048782348636|-30.924570083618164|EL|4
5|-12.200845718383787|31.28018951416016|Speisestärke|5
6|22.901451110839844|-24.137121200561523|Dose(n)|6
7|10.678162574768066|-3.535311222076416|(klein)|33
8|22.90475845336914|-23.116065979003906|ja!|8
9|2.8542494773864746|-1.8703457117080688|Sweet|9
10|3.783860683441162|-2.599708080291748|Mais|9
11|20.733028411865234|-31.99033546447754|g|11
12|-15.05883502960205|24.02111053466797|Rotkohl|28
13|-11.353829383850098|32.99125289916992|Avocado|13
14|22.091413497924805|-27.94017791748047|etwas|14
15|-17.207571029663086|16.41891860961914|Balsamico-Essig|27
16|22.124269485473636|-16.093894958496097|Abrieb|16
17|21.524677276611328|-13.345229148864744|Limette|17
18|21.18435478210449|-31.456945419311523|einer|18
19|22.46810913085937|-25.947940826416016|Zitrone|19
20|22.293811798095703|-26.79236221313477|halben|20
21|-2.1508846282958984|-1.2911207675933838|Bio-Orange|49
22|21.802064895629886|-30.246660232543945|und|22
23|21.897232055664066|-28.78233528137207|Saft|23
24|22.70961952209473|-20.54930877685547|unbehandelten|24
25|21.272022247314453|-31.35244178771973|von|18
26|22.200292587280273|-17.282537460327152|Bio-Zitrone|26
27|-17.028020858764652|17.327680587768555|Barilla|3
28|-14.396143913269045|25.41097640991211|Linguine|28
29|21.432600021362305|-29.89688873291016|ml|29
30|21.34725952148437|-12.670924186706545|Aceto|0
31|22.44232749938965|-16.626033782958984|Balsamico|31
32|19.65151023864746|-10.131272315979004|di|32
33|10.046177864074707|-3.423628330230713|Modena|33
34|21.476505279541016|-29.742441177368164|(z.|29
35|21.87965202331543|-29.345741271972656|B.|35
36|20.82784843444824|-31.878944396972656|REWE|36
37|22.06375312805176|-28.78416633605957|Feine|37
38|22.66700935363769|-17.340641021728516|Welt)|38
39|22.75881385803223|-23.45973777770996|Bio)|39
40|21.38317108154297|-30.13705062866211|(z.B.|40
41|21.5965518951416|-14.406606674194336|(nach|41
42|-0.03062818385660648|-1.4176979064941406|Belieben)|42
43|-3.2324407100677486|-0.5112021565437317|Bergkäse|49
44|22.185766220092773|-16.708959579467773|Gouda|44
45|19.18012809753418|-9.399904251098633|Ananas|32
46|22.37984848022461|-25.72451400756836|Scheibe(n)|19
47|22.69175720214844|-18.165143966674805|(aus|47
48|21.318897247314453|-30.417930603027344|der|48
49|-1.9670952558517456|-1.6437716484069824|Dose)|49
50|18.13343811035156|-7.828242301940918|kleine|45
51|22.72320556640625|-21.538270950317386|(oder|24
52|21.812042236328125|-30.46389198303223|Beste|22
53|22.659053802490234|-19.337873458862305|Wahl)|47
54|22.71823501586914|-21.960678100585934|Scheiben|8
55|21.265289306640625|-31.358089447021484|aus|18
56|16.46759033203125|-6.334187984466553|Dose|45
57|22.04796600341797|-28.16018295288086|in|14
58|21.427772521972656|-14.034567832946776|(frisch|17
59|22.28124237060547|-26.819549560546875|oder|20
60|-16.258255004882812|20.63729476928711|Apfelsaft|3
61|22.89407539367676|-24.06830596923828|Regional|6
62|0.8339240550994873|-1.8250830173492432|Käse|42
63|-8.238122940063478|0.3165383040904999|Aprikosen|21
64|-15.172703742980955|6.607861042022705|(groß)|15
65|21.90085220336914|-29.802898406982425|Welt|34
66|22.109668731689453|-15.840503692626953||16
