|x|y|labels|Cluster
0|-9.806246757507324|-14.295479774475098|Lebensmittelfarbe|1
1|10.022746086120605|-27.965747833251953|TL|4
2|18.46048355102539|15.464136123657227|(gehäuft)|2
3|6.8738179206848145|17.167434692382812|Backpulver|2
4|13.86230754852295|-29.214893341064453|EL|4
5|17.99440574645996|16.27376937866211|Speisestärke|2
6|2.818363904953003|-24.562524795532227|Dose(n)|4
7|-9.480789184570312|-15.43651294708252|(klein)|1
8|8.639583587646484|-27.502775192260742|ja!|4
9|-13.128840446472168|4.580878257751465|Sweet|0
10|-15.14794635772705|1.0996183156967163|Mais|0
11|14.58712387084961|-29.398359298706055|g|4
12|8.20400619506836|16.43284034729004|Rotkohl|2
13|20.413177490234375|17.38735008239746|Avocado|2
14|9.886465072631836|-27.923463821411133|etwas|4
15|5.152595043182373|17.6518611907959|Balsamico-Essig|3
16|-4.434637546539307|-20.285655975341797|Abrieb|1
17|-8.24000072479248|-16.05992317199707|Limette|1
18|13.301602363586426|-29.409040451049805|einer|4
19|3.843485116958618|-24.939722061157227|Zitrone|4
20|8.866453170776367|-27.790395736694336|halben|4
21|-5.47537088394165|13.309937477111816|Bio-Orange|3
22|11.708695411682129|-28.836017608642578|und|4
23|6.701135158538818|-26.34528923034668|Saft|4
24|-0.003885057754814625|-22.843902587890625|unbehandelten|4
25|14.095678329467773|-29.339784622192383|von|4
26|-10.383875846862793|-15.041423797607422|Bio-Zitrone|1
27|14.923506736755371|17.625497817993164|Barilla|2
28|19.52271270751953|17.659805297851562|Linguine|2
29|11.216534614562988|-28.419078826904297|ml|4
30|-8.672141075134277|-15.615946769714355|Aceto|1
31|-1.1334096193313599|-22.660181045532227|Balsamico|1
32|-12.936729431152344|-9.505096435546875|di|0
33|-15.428603172302246|-0.70294588804245|Modena|0
34|12.20544719696045|-28.527109146118164|(z.|4
35|12.860892295837402|-29.35881996154785|B.|4
36|14.60629653930664|-29.397703170776367|REWE|4
37|12.876684188842773|-28.703174591064453|Feine|4
38|-5.238880157470703|-19.680830001831055|Welt)|1
39|1.351708173751831|-23.57396125793457|Bio)|4
40|12.483080863952637|-29.210107803344727|(z.B.|4
41|1.2577815055847168|-23.550378799438477|(nach|4
42|-14.172639846801758|-8.074832916259766|Belieben)|0
43|-1.2047761678695679|15.099183082580566|Bergkäse|3
44|0.9090462923049927|-24.055007934570312|Gouda|4
45|-8.673727035522461|-16.86034393310547|Ananas|1
46|-0.9208487868309021|-22.675981521606445|Scheibe(n)|1
47|-0.3707593083381653|-23.056903839111328|(aus|4
48|12.049769401550293|-29.048274993896484|der|4
49|-1.5688910484313965|14.660895347595215|Dose)|3
50|-5.5851922035217285|-19.488210678100586|kleine|1
