|x|y|labels
0|15.56697940826416|-21.497005462646484|Lebensmittelfarbe
1|15.968042373657227|-34.63378143310547|TL
2|-22.317358016967773|24.147476196289062|(gehäuft)
3|-8.084088325500488|16.043296813964844|Backpulver
4|15.834877967834473|-38.13935470581055|EL
5|-5.705387592315674|12.022388458251953|Speisestärke
6|16.39295768737793|-19.487539291381836|Dose(n)
7|8.952582359313965|-5.627318382263184|(klein)
8|15.46080493927002|-35.89582443237305|ja!
9|6.350342750549316|2.0456247329711914|Sweet
10|-1.133947730064392|7.421546936035156|Mais
11|14.559167861938477|-40.681819915771484|g
12|-19.39784812927246|21.00299835205078|Rotkohl
13|-23.317155838012695|22.537830352783203|Avocado
14|15.65257453918457|-34.43122863769531|etwas
15|-24.42949676513672|23.613794326782227|Balsamico-Essig
16|10.073131561279297|-6.591675758361816|Abrieb
17|9.466946601867676|-2.0034339427948|Limette
18|15.643744468688965|-39.45026397705078|einer
19|15.652925491333008|-25.273466110229492|Zitrone
20|16.278289794921875|-33.12049865722656|halben
21|-17.59054946899414|18.580127716064453|Bio-Orange
22|15.906359672546387|-36.00019836425781|und
23|16.40306854248047|-29.02334976196289|Saft
24|15.068839073181152|-19.586103439331055|unbehandelten
25|14.78256893157959|-40.3986930847168|von
26|4.373239517211914|-0.617057740688324|Bio-Zitrone
27|-13.649444580078125|14.849250793457031|Barilla
28|-25.89120864868164|25.677005767822266|Linguine
29|15.295665740966797|-38.10490798950195|ml
30|16.417236328125|-17.88117790222168|Aceto
31|15.43224048614502|-27.161081314086914|Balsamico
32|11.416007995605469|-10.075268745422363|di
33|-1.3789530992507935|5.180280685424805|Modena
34|15.694191932678223|-39.16613006591797|(z.
35|15.186420440673828|-36.55547332763672|B.
36|14.504415512084961|-40.75482177734375|REWE
37|14.980384826660156|-38.14668273925781|Feine
38|8.432353973388672|-4.279449462890625|Welt)
39|16.667034149169922|-28.242719650268555|Bio)
40|15.080753326416016|-38.680355072021484|(z.B.
41|15.809443473815918|-26.169879913330078|(nach
42|0.8055667281150818|6.752578258514404|Belieben)
43|-1.25120210647583|6.94549036026001|Bergkäse
44|16.7003173828125|-26.4113712310791|Gouda
45|13.847271919250488|-14.002541542053223|Ananas
46|15.911334037780762|-26.9362735748291|Scheibe(n)
47|16.39697265625|-25.834245681762695|(aus
48|15.915451049804688|-36.73613739013672|der
49|-20.878480911254883|21.441591262817383|Dose)
50|15.09254264831543|-19.62982749938965|kleine
51|15.78070068359375|-28.397417068481445|(oder
52|15.183011054992676|-37.158531188964844|Beste
53|14.306474685668945|-14.846729278564453|Wahl)
54|15.50778579711914|-29.037378311157227|Scheiben
55|15.149300575256348|-39.59551239013672|aus
56|8.05593204498291|-0.9801493883132935|Dose
57|15.774279594421387|-37.5477180480957|in
58|16.285245895385742|-20.196805953979492|(frisch
59|15.89205551147461|-36.583980560302734|oder
60|-20.274330139160156|22.668521881103516|Apfelsaft
61|16.223922729492188|-32.844017028808594|Regional
62|11.96599006652832|-10.7127685546875|Käse
63|-2.9084317684173584|10.876609802246094|Aprikosen
64|-5.014964580535889|11.315134048461914|(groß)
65|15.404664993286133|-39.714599609375|Welt
66|15.928021430969238|-21.37714958190918|
67|3.1997978687286377|6.229040622711182|Rapsöl
68|-21.182010650634766|23.113693237304688|halbe
69|-24.86724853515625|25.05631446838379|Avocados
70|-19.567461013793945|18.02446937561035|Gewürz
71|-10.582653999328613|13.699440002441406|Spinat
72|10.236089706420898|-4.339966297149658|Handvoll
73|5.34977388381958|4.8133931159973145|Salat
74|15.481452941894531|-24.82202911376953|Öl
75|15.899564743041992|-37.36846923828125|für
76|-23.096750259399414|22.08961296081543|das
77|-13.889982223510742|13.620997428894043|Bacon
78|9.95036506652832|-4.3147873878479|(in
79|7.892234802246094|-3.6401169300079346|(optional)
80|15.926863670349121|-23.608251571655273|am
81|16.498207092285156|-30.81822967529297|Stück
82|11.069939613342285|-7.592441558837891|Creme
83|-23.61148452758789|23.9384822845459|Banane
84|-14.966276168823242|16.96331787109375|Bananen
85|8.194022178649902|-2.5583693981170654|PRO
86|-6.531619548797607|14.645289421081543|PLANET
87|-22.74581527709961|25.131120681762695|Bandnudeln
88|-26.533382415771484|25.705862045288086|Soße
89|-16.875106811523438|19.696346282958984|Penne
90|-0.9800109267234802|5.595005512237549|Pesto
91|5.79811429977417|-1.2928441762924194|&
92|16.582927703857422|-25.241464614868164|Bund
93|12.620309829711914|-7.629471302032471|Basilikum
94|15.048108100891113|-20.560604095458984|(zum
95|16.5435848236084|-30.13420295715332|frisch
96|9.062592506408691|-1.5930341482162476|getrocknet
97|15.186870574951172|-20.71176528930664|im
98|2.6182308197021484|2.7162528038024902|Topf
99|-12.255767822265625|14.82783317565918|(gehackt)
100|-10.499777793884277|17.473995208740234|Reis
101|-23.892929077148438|22.86939239501953|Becher
102|15.1185941696167|-37.807106018066406|Bio
103|4.296440124511719|3.7486884593963623|saure
104|14.571662902832031|-19.584962844848633|Sahne
105|16.124225616455078|-27.831417083740234|Beeren
106|-6.728781700134277|14.625734329223633|(zur
107|16.482349395751953|-24.789587020874023|nach
108|15.842965126037598|-38.31745147705078|Wahl
109|15.83067512512207|-31.138883590698242|kg
110|16.4328670501709|-30.482614517211914|vom
111|2.2734107971191406|3.6354610919952393|Rind
112|9.122278213500977|-3.111629009246826|gewürfelt
113|14.21074104309082|-11.37975788116455|gerieben
114|1.0283132791519165|3.3878726959228516|Natives
115|15.334614753723145|-36.26518249511719|Olivenöl
116|7.764693260192871|-0.9314309358596802|extra
117|15.7090482711792|-23.9548282623291|Schlagsahne
118|5.143996715545654|-1.1634019613265991|Bier
119|-23.716506958007812|23.1374568939209|Apfel
120|13.150216102600098|-9.418379783630371|Blattspinat
121|15.022079467773438|-18.20806312561035|TK
122|16.473527908325195|-27.60078239440918|Eier
123|15.324603080749512|-31.07541847229004|(Größe
124|12.452807426452637|-12.549860000610352|M)
125|4.276751518249512|-1.930847406387329|Eigelb
126|13.945504188537598|-15.968523979187012|Erbsen
127|-15.12686538696289|15.582327842712402|Feldsalat
128|5.677141189575195|3.0427939891815186|Gemüsebrühe
129|-12.566333770751953|16.83340072631836|Hackfleisch
130|14.787651062011719|-13.093863487243652|Hähnchen
131|-12.64096736907959|15.007926940917969|Karotten
132|10.431750297546387|-6.888270854949951|Möhren
133|-25.744537353515625|26.451171875|Quinoa
134|14.718169212341309|-16.74820327758789|Minze
135|9.289215087890625|-3.6398744583129883|Weizenmehl
136|-9.029919624328613|12.28386402130127|Ziegenfrischkäse
137|-10.873767852783203|14.98460865020752|Saft)
138|3.851440668106079|3.9096572399139404|(Saft
139|15.884632110595703|-32.919944763183594|Schale
140|15.48293685913086|-14.996841430664062|Äpfel
141|-2.3184146881103516|8.073052406311035|Spaghetti
142|3.4506757259368896|3.7233030796051025|(abgeriebene
143|13.957207679748535|-12.866924285888672|Schale)
144|-19.06588363647461|17.54469108581543|Birnen
145|-13.444169998168945|12.290104866027832|TK)
146|-2.0835070610046387|6.535409927368164|(TK)
147|3.4972634315490723|5.690912246704102|(flüssig)
148|-18.723026275634766|17.66474151611328|Kopf
149|12.051833152770996|-9.066786766052246|große
150|-8.931925773620605|14.067672729492188|Blätter
151|-13.60843563079834|16.540851593017578|Wirsing
152|15.33234691619873|-37.04938888549805|frische
153|16.116687774658203|-24.520933151245117|Packung(en)
154|1.832372784614563|6.706638336181641|Blätterteig
155|-0.8461698889732361|4.97218132019043|(Kühlregal)
156|-20.871646881103516|19.37505340576172|Blütenhonig
157|13.962484359741211|-15.304025650024414|Bohnen
158|15.046269416809082|-39.24214172363281|zum
159|9.629631042480469|-7.5177154541015625|cl
160|-12.043278694152832|17.95627212524414|Gin
161|15.893441200256348|-31.531356811523438|Brandenburg
162|11.811046600341797|-9.031908988952637|l
163|-22.942319869995117|20.16352653503418|Roh-Rohrzucker
164|-16.44573974609375|17.090953826904297|Regional)
165|4.68387508392334|0.7417700290679932|Brot
166|-8.171866416931152|9.0227689743042|Brötchen
167|14.577715873718262|-13.976730346679688|Mehl
168|-5.756756782531738|10.211047172546387|Koriander
169|16.149890899658203|-19.162656784057617|Petersilie
170|-11.987325668334961|12.420342445373535|Zuckerperlen
171|15.681557655334473|-33.02490997314453|Pfeffer
172|15.792777061462402|-19.89608383178711|Garnieren
173|5.024666786193848|4.667026519775391|Butter
174|14.321053504943848|-20.736909866333008|die
175|-11.244017601013184|16.099933624267578|Cashewkerne
176|-0.2462063878774643|6.511749744415283|gehackt
177|-15.979272842407227|17.78740119934082|natur
178|-6.892690658569336|11.514900207519531|Sekt
179|11.84406852722168|-8.652219772338867|Champignons
180|3.165522575378418|4.518097400665283|ganze
181|-4.521614074707031|12.484424591064453|(Glas)
182|-22.85579490661621|24.60654067993164|Cheddar
183|-20.023906707763672|21.204547882080078|Rispentomaten
184|-13.38645076751709|18.305177688598633|Cherrytomaten
185|15.596771240234375|-18.39580726623535|Chili
186|-10.60069465637207|14.77861499786377|(gemahlen)
187|-14.934715270996094|15.508111000061035|Schote(n)
188|2.675429105758667|4.6892619132995605|Sauce
189|-19.3170223236084|20.00859260559082|Chiliflocken
190|-14.732290267944336|16.521297454833984|Bestreuen
191|5.100265979766846|0.6163296699523926|Chilischote
192|-22.12809181213379|22.951824188232422|Ciabatta
193|-15.303291320800781|20.42648696899414|Cocktailtomaten
194|-18.56173324584961|20.832210540771484|Cranberries
195|6.171797752380371|-3.468601703643799|ja!)
196|-4.56935453414917|8.90997314453125|Cookies
197|15.6085205078125|-25.228452682495117|Kräuter
198|16.130332946777344|-24.921398162841797|Orange
199|3.7727627754211426|3.2362987995147705|Curry
200|-8.082674026489258|14.22756290435791|rot
201|9.196722030639648|-0.43790510296821594|gemahlen
202|-20.8914852142334|24.677188873291016|Currypulver
203|-2.067079782485962|9.216070175170898|Datteln
204|16.736085891723633|-24.34198760986328|(ohne
205|-17.984302520751953|20.677886962890625|Stein)
206|15.88615608215332|-33.91964340209961|mit
207|16.33551025390625|-29.661819458007812|ohne
208|-13.87568187713623|13.705635070800781|Stein
209|14.52804946899414|-11.883929252624512|Päckchen
210|12.208740234375|-6.775200366973877|Vanille
211|-15.619589805603027|21.963764190673828|Senf
212|-13.901966094970703|17.23153305053711|(Type
213|-8.782537460327148|12.269999504089355|Type
214|10.347540855407715|-7.332530975341797|Thunfisch
215|15.6719970703125|-34.9836540222168|Tomaten
216|15.938393592834473|-21.754215240478516|Kartoffeln
217|15.573307991027832|-27.720149993896484|Schokolade
218|-0.10769905894994736|2.9202332496643066|Zitronensaft
219|14.709945678710938|-18.849029541015625|Vollmilch
220|4.4070024490356445|4.581855773925781|Tee
221|15.716340065002441|-38.75244903564453|%
222|-12.341889381408691|16.057453155517578|Kakao
223|15.254427909851074|-20.97412109375|Paprika
224|-7.555364608764648|14.565950393676758|Ei
225|-7.357270240783691|16.053617477416992|(Gr.
226|-7.214349269866943|10.263717651367188|sehr
227|5.869961738586426|1.3202903270721436|(REWE
228|-6.689698219299316|11.103901863098145|Bestreichen
229|-6.01133918762207|9.242033004760742|Wasser
230|-0.09080180525779724|6.005444526672363|Emmentaler
231|12.034862518310547|-7.778796195983887|(am
232|10.263145446777344|-9.324728965759277|Stück)
233|2.578428268432617|1.691256046295166|tiefgefroren
234|-14.162567138671875|19.898061752319336|Erdbeeren
235|-19.362821578979492|22.510921478271484|(frisch)
236|-20.31955909729004|22.253297805786133|Erdnüsse
237|-4.474224090576172|10.577603340148926|Espresso
238|-13.077193260192871|16.134321212768555|Essig
239|9.138775825500488|-4.252122402191162|z.
240|12.57076644897461|-10.038097381591797|Rosa
241|-0.18617290258407593|5.785144329071045|Italien
242|6.569212436676025|3.566981315612793|Zimt
243|-13.343201637268066|15.607457160949707|Braten
244|15.420394897460938|-19.00200653076172|Lesvos
245|10.795686721801758|-4.531484603881836|g.g.A.
246|15.38939380645752|-15.717617988586426|Salz
247|-23.611806869506836|25.56348419189453|Feta
248|14.516411781311035|-13.39148235321045|Fett
249|-15.881794929504395|18.464113235473633|Paniermehl
250|13.167550086975098|-13.617521286010742|Zucker
251|3.6468658447265625|2.202760696411133|Prise(n)
252|8.47438907623291|-0.23425401747226715|Rum
253|-18.18568229675293|19.283851623535156|Fondant
254|-8.601126670837402|10.770669937133789|grün
255|-12.393309593200684|20.30206298828125|schwarz
256|14.695987701416016|-16.51805305480957|Würstchen
257|16.372722625732422|-31.749263763427734|Frei
258|16.382089614868164|-20.800796508789062|Joghurt
259|6.564727783203125|-1.3323936462402344|mild
260|15.211623191833496|-15.896905899047852|gemahlener
261|11.708248138427734|-7.554654121398926|Frische
262|6.8385162353515625|-1.9947543144226074|Mango
263|4.073805809020996|0.9809901118278503|Meerrettich
264|-4.485099792480469|10.849271774291992|Frischkäse
265|1.1138765811920166|4.149136066436768|Kräutern
266|6.663248062133789|-0.4311977028846741|Nudeln
267|14.31851577758789|-14.669508934020996|Garnelen
268|-12.799907684326172|13.0350341796875|Geflügelfond
269|15.493146896362305|-29.73713493347168|Mandeln
270|13.412823677062988|-12.81974983215332|Zwiebel
271|-25.521690368652344|23.953187942504883|(Pulver)
272|-6.133265495300293|10.975236892700195|(laktosefrei)
273|1.0988545417785645|1.3619718551635742|Belieben
274|0.2717566192150116|4.31419038772583|Gemüsefond
275|-10.522666931152344|18.027170181274414|Gnocchi
276|9.499016761779785|-4.943084239959717|Meersalz
277|3.4833805561065674|-0.3412475883960724|Grüne
278|-1.4979292154312134|6.6858320236206055|Beutel
279|15.852652549743652|-30.78018569946289|Glas
280|5.021329402923584|-0.5428186655044556|H-Milch
281|-24.770219802856445|25.627994537353516|Haferflocken
282|16.126895904541016|-25.985084533691406|Oliven
283|-22.907747268676758|25.476076126098633|Kirschtomaten
284|-4.974433422088623|9.432757377624512|Pinienkerne
285|-25.861480712890625|24.164798736572266|Parmesan
286|10.416390419006348|-2.810356855392456|getrocknete
287|-17.903635025024414|22.927913665771484|Knoblauch
